EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status
2651020,1,1/6/99,1,61.5,178.2,18,14,1,1,1,,,0,0,0,0,0,0,0,0.3,2.7,41.1,0,0,27.9,2.1,6.8,0,0,61.5,0.6,0.7,8.4,0,0,0,20.9,0.2,0,0.2,4.8,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/99,1,58.3,174,3,12,1,1,1,,,0,4.5,58.3,41,15,1.1,15.4,9.5,0,0,0,0,0,0,0,0,0,0,0.4,10.8,0.5,0,0,0,0,0,0,16.9,0.6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/99,1,5.2,7.9,8,6,1,1,1,,,0,0,0,0,0,0,0,5.2,0,0,0,0,0.4,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.8,0.9,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/99,1,44.3,144.6,14,8,1,1,1,,,0,0,0,0,0,12.6,0,0,25,29.7,0,4,0.4,44.3,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/99,1,91.6,301.2,8,13,1,1,1,,,0,22.7,15.9,0,0,0.2,0.8,91.6,0,0,0,0,0,0,18.9,62,81.2,0,0,0,0,4.3,0,0,0.9,0.4,1.8,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/99,1,18.1,42.1,12,11,1,1,1,,,0,0,0.9,0,17.3,0.1,0,0,0.7,0.5,0,18.1,3.3,0,0.2,0,0,0,0,0,0.5,0,0.3,0,0,0.2,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/99,1,27.2,141,7,15,1,1,1,,,0,0,22,7.2,0,0,27.2,0,21.8,11,5.3,0.2,18.3,1.7,0,0,0,0,0,0,7.6,0.1,10.4,0,0,0,2.4,1.4,0,0,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/00,1,30.8,100.4,24,14,1,1,1,,,3.8,0,6.6,0,1.4,0,0,0.7,0,0,10.3,0,7.8,0,9,4.9,0.4,0,0.4,0,0,0,0,30.8,0.9,4.4,0,0,0,0,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/00,1,49.4,215.2,15,17,1,1,1,,,38.4,0,0,14.1,0,0.3,0,0,0,0.2,0.3,0,0.1,48.8,49.4,25.2,2.1,0,0,0,0.1,10.7,3.9,4.8,0,0,13.5,1.7,1.6,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2651020,1,1/3/00,1,46.4,127.8,1,19,1,1,1,,,46.4,0.1,0,6.7,1.3,23.8,0.6,0,0,0,0,0,2,0,0.2,0,4.7,0.1,5.2,0,0.1,0,0,0.7,12.2,0.6,0.1,22.1,0.7,0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/00,1,40.1,82.8,18,11,1,1,1,,,0.1,0.4,0,0,0,0.1,0,0.2,0.1,0,0,0,3.6,0,0,0,8.8,40.1,28.1,0.1,0,0,0,0,0,1.2,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/00,1,43.3,111.8,4,16,1,1,1,,,0,1.1,0.5,43.3,16.8,14.7,0,0,0,0,0,0,0,0,0.2,0,12.4,0.6,0.1,0.4,0,0,0.1,0.5,0.4,14.6,5.5,0,0,0.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/00,1,39.3,112.5,19,21,1,1,1,,,0,0,0,0.1,6,0.1,0.2,0.1,0.2,0.1,0.2,3,5.4,5.6,0,0,7.8,1.2,39.3,6.3,1.1,0.2,0.1,0,0,6.1,14.1,0,0,15.3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/00,1,37.7,121.5,10,16,1,1,1,,,0.2,0.1,16.2,0.2,0.3,0.3,0.4,0.1,0,37.7,17.5,2.7,0,0,5.5,0,0,0,0,0,0,1.3,35.8,0,0,0,0,0,0,3.1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/00,1,46.7,86.5,27,10,1,1,1,,,1.7,1.4,0,0,0,0,0,0,0,1.2,0,0,0,0,1.4,19.1,12.7,0,0,0,0,0,0,0,0,0.4,46.7,0.3,0,0,1.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/00,1,99.8,433.3,12,19,1,1,1,,,2.9,0.5,2.6,0.4,0,0,0,0,0,0,33,99.8,37,14.7,59.9,19.4,15.2,7.9,22.8,40.4,0,12.4,2.3,32.1,27.5,0,0,0,0,2.5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/00,1,47.8,199.5,14,16,1,1,1,,,1.1,14.4,0,0,9.6,0,0,0,0,23.4,9.3,0,1.8,47.8,9.6,14.5,5,31.5,0.1,0,0.1,0,0,1.9,0.1,0,29.3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/00,1,28.4,157.4,21,16,1,1,1,,,0,0,16,0,0.8,0.5,0,6.4,19.2,0.1,3.3,0,0,14.3,0,0,0.4,0,21.2,0,28.4,0,0.1,0.4,21,19.1,0,0,0,6.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/00,1,50.7,163.4,30,17,1,1,1,,,1.2,0,8.2,1.2,1.7,0,0,0,0,0,0,0,5.7,8,12.3,4.4,0,0,0,0,0,0.4,5.7,5.5,28,0.1,25.1,3,2.2,50.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/01,1,36.8,214.3,12,24,1,1,1,,,0.7,0.3,0,0,0,0,18.3,1,0,0.8,1,36.8,1,0.2,6.6,0.9,35.9,16.5,0,20,9.4,0.9,0.1,27.9,8.3,0.1,0,6.2,0.2,16.2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/01,1,51.3,272.8,19,20,1,1,1,,,12.1,0,9,13.9,1.1,13.8,1,0,0,0,22.2,12.4,8.3,35.1,14.9,4.9,0,6.7,51.3,19.4,34,0.1,9,3.5,0,0.1,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/01,1,19,73.9,11,15,1,1,1,,,0.3,0,0,0,0.6,13.1,0,0.7,1,0.3,19,0,0,0,0,6.8,8.1,15.8,0,0,0,0.4,0.1,0,1.8,0,3,2.9,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/01,1,26.8,108,2,17,1,1,1,,,1.1,26.8,0.1,0,0,0,1.2,0.2,4.4,9.4,4.1,0.2,0,0,0,0,0.1,0.3,0,0,8.4,12.9,1.5,15.2,18.9,3.2,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/01,1,31.8,123.5,28,15,1,1,1,,,0,0,0,6,4.6,0,0,0,0,0.6,5.5,0,0,0,0,20.9,3.8,0,0,0.3,18.1,25.3,0.3,0,0.2,0.2,3.9,31.8,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/01,1,77.7,174.1,26,16,1,1,1,,,0,0,0,0.1,0.1,0.4,37.4,0,0,0,0,0,0.3,0.2,0.2,0,31.1,0.5,8.9,9.7,0.2,0,0,0,6.3,77.7,0.9,0.1,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/01,1,42.1,136.7,19,17,1,1,1,,,0.1,0.2,4.7,0.3,0,0.3,0,0,0,0.2,0.1,24.6,0,0,0.1,0,0,0,42.1,0.2,0,0.2,0,1.1,6.5,18.7,37.1,0,0,0,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/01,1,56.4,101.1,28,11,1,1,1,,,0.2,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.6,0,0,0,0.6,3.3,56.4,18.1,21.2,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/01,1,36.3,154,29,18,1,1,1,,,0,0,0,0,25.4,6.9,2.9,0,6.8,0,0.5,0,0.1,10.7,4.5,0,0,0,0,0.2,0.6,18.3,5.9,0.1,11.5,0.3,0,11.9,36.3,11.1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/01,1,112.8,332.8,1,13,1,1,1,,,112.8,31.5,0,0,0,0,2.2,71.2,31.4,0.1,0,0,0,0,2,0,32.1,7,4.1,28.5,0,9.3,0,0,0,0,0,0,0,0,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/01,1,42.2,138.6,11,16,1,1,1,,,0,0,0,0,0.9,0,0,11.7,0.2,0.2,42.2,6.3,0,13.8,6,0.3,13,0,0,0,0,0.1,2.9,0,0,0,22.1,8.5,5.2,5.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/01,1,37.6,171.2,5,13,1,1,1,,,4,0,0,0,37.6,0,0,0,0,24.6,5.8,0.4,5.6,20.1,23.1,9.8,0,0,0,0,0,24.8,10.6,0,0,0.3,0,0,0,0,4.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/02,1,53.6,177.6,13,18,1,1,0,169.069.995.117.187,1,0,0,0,0,1,10.3,0.4,0,0,1.3,22.5,2.4,53.6,1.6,0,0,0,0,0,0,0.1,35.9,13.1,0.2,13.5,2.7,0.1,9.5,7.7,1.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/02,1,32.4,108.9,14,13,1,1,0,169.069.995.117.187,1,12.4,0.1,0,0,0,0,7.7,7,0,0,0,0.2,2.5,32.4,0.7,0,0,1.1,0,0,14.7,19,10.9,0,0,0,0,0.2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/02,1,31,117.3,28,14,1,1,0,169.069.995.117.187,1,0,0,0,0,0,1.7,8.7,21,0,0.8,0,0,16.1,0,1.7,0,0.6,0,7.8,1.8,0,0.2,0,11.1,0.4,14.4,0,31,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/02,1,16.4,54.1,30,16,1,1,0,169.069.995.117.187,1,0.5,5.6,0.5,0,0,0,0,0,0,0.1,0.1,0,0.1,3,0,0,0.1,0.2,3.4,9.2,14.1,0.2,0,0,0,0,0,0.3,0.3,16.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/02,1,50.8,196,16,19,1,1,0,169.069.995.117.187,1,0,0.4,18.4,0.1,0.2,25.3,0.1,0.1,0.5,0.2,0,0,0,0,0,50.8,0.5,41.1,32.3,5,10.9,0,0,0,0,0,0.2,0,0.1,8.6,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/02,1,27.8,41.3,15,19,1,1,0,169.069.995.117.187,1,0.1,0,0.4,0.1,0,0,0,0,0.4,0.1,0.4,0.7,0,0,27.8,8.7,0.4,0.2,0,0.1,0.2,0.3,0.9,0.1,0,0.1,0.2,0.1,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/02,1,25.2,74.9,7,19,1,1,0,169.069.995.117.187,1,2.6,0,0,0.1,0.2,0,25.2,1.5,0.2,0,0.1,5.2,0,0.1,0.1,0.1,0.1,0,0,0,8.2,8.3,2.8,0,0.1,7.1,0,6.1,0,0,6.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/02,1,51.1,140.6,1,14,1,1,0,169.069.995.117.187,1,51.1,11.6,16.8,0,0,9.7,0,0,0,11,0,0,0,0.8,8,0.1,0,0,0,0,0,7.1,12.5,0.1,0,0.1,0,0,1.2,10.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/02,1,88.9,202.3,20,11,1,1,0,169.069.995.117.187,1,0,0,0.1,0,0,14.3,6.6,0,0,0,0.4,0,8.7,51.3,0.4,13.2,16.8,0,1.6,88.9,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/02,1,51.8,237.1,26,20,1,1,0,169.069.995.117.187,1,49.3,0,19.2,15.2,1.6,13.3,0,0.5,0,0,0,11.5,2.3,0.2,2.7,0.8,0.9,0,3.2,4.2,8.5,13.4,0,0,0,51.8,0,0,4,31.2,3.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/02,1,50.2,255.6,11,12,1,1,0,169.069.995.117.187,1,9.3,0,0,32.5,2.7,0.4,0,0,0,30.3,50.2,0,0,0,0,0,0,0,29.3,0,0,0,0,0,23.8,19.9,0,33.2,2.8,21.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/02,1,34.3,85,24,14,1,1,0,169.069.995.117.187,1,0,16.5,1.5,0.2,12.4,10.2,0.2,0,0.2,0,0.1,0.4,0,0,0,0,0.3,0,0,8.2,0,0,0,34.3,0.2,0,0.3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/03,1,32.2,79.6,27,12,1,1,1,,,0,0,0.3,9.1,4.8,0,0,0,0,0.4,0.3,0,0,0,0,0,6.4,2.3,0,0,2.2,0,0,9.5,0,1,32.2,11.1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/03,1,61.5,187,8,15,1,1,1,,,0,0.3,0,0,5.6,3.6,0,61.5,0,0.4,45,0,8.4,0.8,0,0,21,0,0,0.5,12.8,1.6,0,23.4,0.3,0,0,1.8,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/03,1,18.2,67.9,2,14,1,1,1,,,0,18.2,4.2,0,0.2,0,7.3,4.1,2.6,1.9,3.8,0,7.9,0,0.1,0,6.8,0,0,0,10.6,0,0.1,0,0,0,0,0,0,0.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/03,1,37.2,78.4,19,12,1,1,1,,,0,0,0,31.6,3.1,0,0,0,0.1,4.1,0,0,0,0,0,0.1,0.1,0,37.2,1.3,0,0.2,0.4,0.1,0.1,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/03,1,43.1,53.7,23,7,1,1,1,,,0.6,9.3,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,43.1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/03,1,71.8,160.9,6,10,1,1,1,,,0,0,0,34.2,9.8,71.8,1,34.6,1.3,0,0,1.4,0.1,0,0,0.1,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/03,1,25.3,84.5,16,15,1,1,1,,,0.1,0.1,0.1,0,0,1.2,15.8,0.8,15.8,4.4,0,0,0,0,9.6,25.3,10.8,0.2,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/03,1,12.2,36.7,16,7,1,1,1,,,0,0.1,0,0,0.1,6.3,3.3,0,0,0,0,0,0,0,3.2,12.2,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/03,1,41.1,66.2,26,8,1,1,1,,,0.1,0.1,0,0,0,0,0,4,3.5,12.2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,41.1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/03,1,25.8,117.7,27,13,1,1,1,,,0.2,0,0,0,0,5.5,0.2,0,9.5,14.6,18.2,1.6,0.1,0,0,0,0,0,0,13.2,1.7,6.5,0,0,0,20.6,25.8,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/03,1,86.5,221.3,17,10,1,1,1,,,3.6,13.5,0,0,0,1.9,1,0,0,0,0,0,34,0,0,0,86.5,0,34.7,0,0,0,0,0,17.7,0,27.3,1.1,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/03,1,71.8,345.2,31,17,1,1,1,,,0,0,0,0,24.1,0,0,0.5,21.3,0,0,26.8,0.2,34.3,18.4,11.9,0,0,0.1,0.2,47.3,45.4,17.2,0,0,0,0.8,0,10.2,14.7,71.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/04,1,105.5,252.9,7,15,1,1,1,,,19.1,0.1,0,0,0,0,105.5,1.7,20.7,0,0,0,0,0.2,0,26.4,0,0,0,0,0,1.7,0,0,2,14.6,1.3,14.3,13,20.2,12.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/04,1,12.3,31.6,15,10,1,1,1,,,0,0,4.7,0,0,0,0,0.2,0.2,0,0,0,0,8.7,12.3,0.1,0,0,0.8,4.1,0,0,0,0.2,0,0.3,0,0,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2651020,1,1/3/04,1,41.9,98.8,12,10,1,1,1,,,0,0,0.4,0,0,0,0,0,3.4,0,0,41.9,2.1,30.9,10,0.1,0,3.3,0.3,0,0,0,0,0,0,0,0,6.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/04,1,23.7,74.5,19,9,1,1,1,,,0,0,9.9,0.8,4.8,0,0,0,0,0,0,0,0,0,0,3.5,0,0,23.7,17.1,0,0,0,14.5,0,0.1,0.1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/04,1,39.5,260.6,26,22,1,1,1,,,31,16.5,19.2,32.2,9,1.7,14.8,12.2,0,0.1,0.2,1.1,31.1,0,0,0,0.1,0,0,0.1,0.1,14.8,1.3,9.8,8,39.5,0,0,0,16.9,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/04,1,41.7,98.2,11,17,1,1,1,,,0.2,0.6,1,4.2,0.1,0,0.1,2.3,0.1,8.9,41.7,27.1,0,0,0,0.1,0,0,0,0,0,0,0,0,1.9,0.1,7.9,0.2,1.7,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/04,1,53.2,124.7,16,17,1,1,1,,,0.2,0.2,0,0,36.1,6.4,0.1,0,7.3,0.1,0,0,0,2.4,2.4,53.2,5.4,0.2,2.6,0.4,0.2,0.1,0,0,0,0,0,0,0,0,7.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/04,1,24.7,38.8,28,8,1,1,1,,,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,13.5,24.7,0.1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/04,1,56.4,83.9,14,6,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0.2,13.4,56.4,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0.3,9.9,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/04,1,58.3,272.6,13,12,1,1,1,,,0,0,0,5.4,0,0,0,0,0,16.1,20.9,0,58.3,20.2,0,0,32,0,20.4,0,0,0,0.1,44.6,50.9,1.8,0,0,0,0,1.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/04,1,51.2,170.6,11,11,1,1,1,,,35.3,0,0,17.1,3,0,0,0,0,6.9,51.2,6.5,0,0,1.5,40.3,1.6,0,0,0,0,0,0,0,0,0.4,0,6.8,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/04,1,29,89.9,23,9,1,1,1,,,0,0.4,0,0,12.5,2.6,0,0,4.2,25.8,1.3,0,0,0,0,0,1.7,12.4,0,0,0,0,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/05,1,31.8,112.1,25,14,1,1,1,,,0,0.6,0,18.2,0,0,2.9,19.2,1.4,8.4,6.3,0.2,0,0,0,19.3,0,0.4,0.3,3,0,0,0,0,31.8,0,0,0.1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/05,1,4.4,15.6,27,8,1,1,1,,,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0.1,0,3.2,0.6,0,0,2,0,0,3.3,0.3,4.4,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/05,1,63.8,91,14,7,1,1,1,,,0,2,0,2.5,0,0,0,0,0,0,0,0,0.2,63.8,1.9,0,0,0,0,0,0,2.7,0,17.9,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/05,1,52.9,157,3,12,1,1,1,,,3.6,17.6,52.9,0.7,1.6,0,0,0,12.9,0,0,0,0,2.9,0,7.4,0,0,0,17.9,0,0,0,0,18.5,0,0,14.7,0,6.3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/05,1,125.1,269.6,21,9,1,1,1,,,0,0,0,0,0,0,0,0.2,25.4,0,0,0,0,0,0,4.7,43.3,0,0,20,125.1,0,0,24.7,13.6,0,0,0,0,0,12.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/05,1,50.4,167.1,18,7,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,30.5,9.5,26.2,39,10.3,50.4,0,0,0,0,0,0,0,0,0,0,1.2,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
